q,NormalSparsity
0.0636,0.2219538647692048
0.0637,0.22205302497301008
0.0638,0.2221521170651934
0.0639,0.2222511412248136
0.0640,0.22235009763018104
0.0641,0.22244898645886152
0.0642,0.22254780788768075
0.0643,0.22264656209272862
0.0644,0.2227452492493634
0.0645,0.22284386953221577
0.0646,0.22294242311519324
0.0647,0.22304091017148417
0.0648,0.22313933087356158
0.0649,0.2232376853931878
0.0650,0.22333597390141796
0.0651,0.22343419656860455
0.0652,0.22353235356440054
0.0653,0.22363044505776455
0.0654,0.22372847121696354
0.0655,0.22382643220957762
0.0656,0.22392432820250333
0.0657,0.22402215936195788
0.0658,0.22411992585348264
0.0659,0.22421762784194735
0.0660,0.22431526549155317
0.0661,0.22441283896583736
0.0662,0.22451034842767617
0.0663,0.22460779403928882
0.0664,0.2247051759622412
0.0665,0.22480249435744976
0.0666,0.2248997493851843
0.0667,0.2249969412050723
0.0668,0.22509406997610232
0.0669,0.22519113585662726
0.0670,0.22528813900436825
0.0671,0.2253850795764177
0.0672,0.22548195772924298
0.0673,0.22557877361868983
0.0674,0.22567552739998598
0.0675,0.2257722192277441
0.0676,0.22586884925596556
0.0677,0.22596541763804315
0.0678,0.22606192452676543
0.0679,0.22615837007431888
0.0680,0.226254754432292
0.0681,0.22635107775167823
0.0682,0.22644734018287896
0.0683,0.22654354187570722
0.0684,0.22663968297939036
0.0685,0.22673576364257358
0.0686,0.22683178401332293
0.0687,0.2269277442391282
0.0688,0.22702364446690665
0.0689,0.22711948484300515
0.0690,0.22721526551320387
0.0691,0.22731098662271942
0.0692,0.22740664831620724
0.0693,0.2275022507377653
0.0694,0.22759779403093647
0.0695,0.22769327833871156
0.0696,0.22778870380353275
0.0697,0.22788407056729598
0.0698,0.22797937877135394
0.0699,0.22807462855651908
0.0700,0.22816982006306633
0.0701,0.2282649534307358
0.0702,0.22836002879873618
0.0703,0.22845504630574687
0.0704,0.22855000608992068
0.0705,0.22864490828888745
0.0706,0.228739753039756
0.0707,0.22883454047911692
0.0708,0.2289292707430457
0.0709,0.229023943967105
0.0710,0.22911856028634733
0.0711,0.22921311983531822
0.0712,0.22930762274805808
0.0713,0.2294020691581052
0.0714,0.22949645919849862
0.0715,0.22959079300178004
0.0716,0.22968507069999716
0.0717,0.22977929242470538
0.0718,0.22987345830697117
0.0719,0.22996756847737396
0.0720,0.23006162306600864
0.0721,0.23015562220248884
0.0722,0.23024956601594831
0.0723,0.23034345463504402
0.0724,0.23043728818795833
0.0725,0.23053106680240174
0.0726,0.2306247906056146
0.0727,0.23071845972437063
0.0728,0.2308120742849778
0.0729,0.23090563441328213
0.0730,0.23099914023466903
0.0731,0.23109259187406614
0.0732,0.23118598945594523
0.0733,0.2312793331043251
0.0734,0.23137262294277314
0.0735,0.23146585909440814
0.0736,0.23155904168190217
0.0737,0.2316521708274833
0.0738,0.2317452466529372
0.0739,0.23183826927960977
0.0740,0.23193123882840908
0.0741,0.2320241554198081
0.0742,0.2321170191738458
0.0743,0.23220983021013059
0.0744,0.23230258864784123
0.0745,0.23239529460572994
0.0746,0.2324879482021242
0.0747,0.23258054955492824
0.0748,0.23267309878162606
0.0749,0.23276559599928306
0.0750,0.23285804132454785
0.0751,0.23295043487365477
0.0752,0.23304277676242577
0.0753,0.2331350671062722
0.0754,0.23322730602019712
0.0755,0.23331949361879717
0.0756,0.23341163001626444
0.0757,0.2335037153263885
0.0758,0.2335957496625586
0.0759,0.23368773313776528
0.0760,0.2337796658646027
0.0761,0.23387154795526982
0.0762,0.23396337952157314
0.0763,0.23405516067492846
0.0764,0.23414689152636176
0.0765,0.23423857218651278
0.0766,0.23433020276563546
0.0767,0.2344217833736005
0.0768,0.2345133141198969
0.0769,0.234604795113634
0.0770,0.2346962264635431
0.0771,0.23478760827797934
0.0772,0.2348789406649237
0.0773,0.23497022373198448
0.0774,0.2350614575863991
0.0775,0.23515264233503616
0.0776,0.23524377808439687
0.0777,0.2353348649406169
0.0778,0.23542590300946817
0.0779,0.2355168923963607
0.0780,0.23560783320634388
0.0781,0.23569872554410853
0.0782,0.23578956951398844
0.0783,0.23588036521996228
0.0784,0.23597111276565505
0.0785,0.23606181225433964
0.0786,0.23615246378893887
0.0787,0.2362430674720266
0.0788,0.2363336234058299
0.0789,0.23642413169223034
0.0790,0.23651459243276585
0.0791,0.2366050057286317
0.0792,0.23669537168068305
0.0793,0.2367856903894357
0.0794,0.23687596195506821
0.0795,0.23696618647742312
0.0796,0.23705636405600866
0.0797,0.23714649479000033
0.0798,0.23723657877824236
0.0799,0.23732661611924918
0.0800,0.23741660691120714
0.0801,0.23750655125197556
0.0802,0.2375964492390891
0.0803,0.23768630096975837
0.0804,0.23777610654087167
0.0805,0.237865866048997
0.0806,0.2379555795903824
0.0807,0.23804524726095888
0.0808,0.23813486915634038
0.0809,0.23822444537182638
0.0810,0.23831397600240267
0.0811,0.23840346114274286
0.0812,0.2384929008872101
0.0813,0.23858229532985828
0.0814,0.2386716445644333
0.0815,0.23876094868437456
0.0816,0.23885020778281668
0.0817,0.23893942195259038
0.0818,0.23902859128622395
0.0819,0.239117715875945
0.0820,0.23920679581368107
0.0821,0.23929583119106193
0.0822,0.23938482209942
0.0823,0.2394737686297924
0.0824,0.23956267087292185
0.0825,0.23965152891925784
0.0826,0.23974034285895862
0.0827,0.23982911278189176
0.0828,0.23991783877763595
0.0829,0.24000652093548194
0.0830,0.24009515934443412
0.0831,0.24018375409321147
0.0832,0.24027230527024898
0.0833,0.24036081296369902
0.0834,0.24044927726143261
0.0835,0.24053769825104004
0.0836,0.24062607601983332
0.0837,0.24071441065484592
0.0838,0.24080270224283548
0.0839,0.2408909508702836
0.0840,0.2409791566233984
0.0841,0.24106731958811456
0.0842,0.24115543985009538
0.0843,0.2412435174947333
0.0844,0.2413315526071516
0.0845,0.24141954527220522
0.0846,0.24150749557448234
0.0847,0.24159540359830495
0.0848,0.24168326942773039
0.0849,0.24177109314655287
0.0850,0.2418588748383034
0.0851,0.24194661458625225
0.0852,0.2420343124734094
0.0853,0.24212196858252585
0.0854,0.24220958299609463
0.0855,0.24229715579635186
0.0856,0.242384687065278
0.0857,0.24247217688459907
0.0858,0.24255962533578743
0.0859,0.242647032500063
0.0860,0.2427343984583945
0.0861,0.24282172329150026
0.0862,0.24290900707984936
0.0863,0.2429962499036628
0.0864,0.24308345184291472
0.0865,0.24317061297733278
0.0866,0.24325773338640003
0.0867,0.24334481314935533
0.0868,0.2434318523451949
0.0869,0.24351885105267285
0.0870,0.2436058093503025
0.0871,0.24369272731635747
0.0872,0.24377960502887247
0.0873,0.24386644256564413
0.0874,0.24395324000423274
0.0875,0.24403999742196233
0.0876,0.24412671489592247
0.0877,0.24421339250296864
0.0878,0.24430003031972353
0.0879,0.24438662842257788
0.0880,0.24447318688769185
0.0881,0.24455970579099517
0.0882,0.24464618520818893
0.0883,0.24473262521474579
0.0884,0.24481902588591192
0.0885,0.24490538729670677
0.0886,0.2449917095219249
0.0887,0.24507799263613644
